txn_id,timestamp,txn_date,hour_of_day,user_id,merchant_id,merchant_category,effective_mcc,amount,amount_flag,status,utr,utr_flag,customer_fk_valid,merchant_fk_valid
TXN00012098,2026-03-17 22:28:34,2026-03-17,22,USR56698,MCH3020,Miscellaneous Retail,,21827.16,VALID_AMOUNT,SUCCESS,UTR1869156511,VALID_UTR,False,False
TXN00018531,2026-03-28 14:03:50,2026-03-28,14,USR10382,MCH6531,Hotel & Lodging,7011,1117.86,VALID_AMOUNT,SUCCESS,UTR1337068770,VALID_UTR,True,False
TXN00017370,2026-02-19 18:34:34,2026-02-19,18,USR15463,MCH7672,Restaurant,5812,5444.33,VALID_AMOUNT,SUCCESS,UTR2729417796,VALID_UTR,False,False
TXN00000109,2026-01-17 00:00:00,2026-01-17,0,USR20652,MCH3732,Transportation,4131,5727.67,VALID_AMOUNT,SUCCESS,UTR3671942563,VALID_UTR,False,True
TXN00007730,2026-01-18 17:55:07,2026-01-18,17,USR31577,MCH1931,Restaurant,5812,13564.24,VALID_AMOUNT,SUCCESS,UTR9206909378,VALID_UTR,False,False
TXN00012552,2026-01-21 07:32:24,2026-01-21,7,USR56941,MCH9316,Restaurant,5812,3370.08,VALID_AMOUNT,SUCCESS,UTR3559400947,VALID_UTR,False,True
TXN00004778,2026-03-17 02:17:36,2026-03-17,2,USR99449,MCH6827,Pharmacy,5912,7702.4,VALID_AMOUNT,SUCCESS,UTR7961960650,VALID_UTR,True,True
TXN00005061,2026-03-17 02:26:58,2026-03-17,2,USR21627,MCH9592,Grocery,5411,23322.36,VALID_AMOUNT,SUCCESS,UTR9974808090,VALID_UTR,False,False
TXN00004770,2026-01-10 22:40:21,2026-01-10,22,USR84581,MCH5114,Pharmacy,5912,,PARSE_ERROR,PENDING,UTR0104327963,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00019513,2026-02-22 09:44:56,2026-02-22,9,USR43259,MCH6576,Transportation,4131,24982.49,VALID_AMOUNT,SUCCESS,UTR0056382431,VALID_UTR,False,False
TXN00008849,2026-01-07 00:29:35,2026-01-07,0,USR27123,MCH5492,Transportation,4131,-10981.34,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR2243480024,VALID_UTR,False,False
TXN00005335,2026-02-07 16:59:38,2026-02-07,16,USR90505,MCH2127,Grocery,5411,24164.3,VALID_AMOUNT,SUCCESS,UTR2077660584,VALID_UTR,False,False
TXN00010964,2026-02-13 07:11:30,2026-02-13,7,USR75085,MCH7751,Department Store,5311,8854.11,VALID_AMOUNT,SUCCESS,UTR8894869098,VALID_UTR,False,True
TXN00001696,2026-02-04 04:58:02,2026-02-04,4,USR66596,MCH4504,Grocery,5411,1713.63,VALID_AMOUNT,PENDING,UTR3426489662,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00013412,2026-02-23 23:05:09,2026-02-23,23,USR60470,MCH8123,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR6982159759,VALID_UTR,False,False
TXN00016546,2026-01-15 12:51:59,2026-01-15,12,USR97150,MCH4250,Restaurant,5812,12921.74,VALID_AMOUNT,SUCCESS,UTR5500688158,VALID_UTR,True,True
TXN00019533,2026-02-05 03:44:56,2026-02-05,3,USR88220,MCH1073,Grocery,5411,8607.58,VALID_AMOUNT,PENDING,UTR6827207580,VALID_UTR,True,True
TXN00000814,2026-01-13 22:42:09,2026-01-13,22,USR63194,MCH9408,Transportation,4131,23021.84,VALID_AMOUNT,SUCCESS,UTR9178770450,VALID_UTR,False,True
TXN00009938,2026-03-13 14:13:12,2026-03-13,14,USR89910,MCH6711,Grocery,5411,16931.42,VALID_AMOUNT,FAILED,UTR4939740635,VALID_UTR,False,True
TXN00018526,2026-02-08 18:14:57,2026-02-08,18,USR23179,MCH8811,Hotel & Lodging,7011,22562.31,VALID_AMOUNT,SUCCESS,UTR0139795774,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00008445,2026-01-26 19:23:43,2026-01-26,19,USR48657,MCH9194,Grocery,5411,4499.69,VALID_AMOUNT,FAILED,UTR2393013187,VALID_UTR,True,False
TXN00007144,2026-02-16 14:22:25,2026-02-16,14,USR42675,MCH5870,Transportation,4131,6627.76,VALID_AMOUNT,SUCCESS,UTR5033653533,VALID_UTR,True,True
TXN00001797,2026-01-22 11:49:22,2026-01-22,11,USR68004,MCH5701,Transportation,4131,17910.92,VALID_AMOUNT,SUCCESS,UTR1432924295,VALID_UTR,False,True
TXN00011709,2026-02-09 01:25:45,2026-02-09,1,USR79348,MCH1039,Pharmacy,5912,9387.28,VALID_AMOUNT,SUCCESS,UTR6707235694,VALID_UTR,False,True
TXN00001262,2026-03-06 02:54:32,2026-03-06,2,USR76414,MCH8554,Transportation,4131,19941.0,VALID_AMOUNT,SUCCESS,UTR8940840442,VALID_UTR,True,True
TXN00002150,2026-02-11 17:46:16,2026-02-11,17,USR33207,MCH5952,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR7986693488,VALID_UTR,True,False
TXN00002853,2026-01-09 12:34:02,2026-01-09,12,USR12542,MCH7416,Hotel & Lodging,7011,4797.91,VALID_AMOUNT,SUCCESS,UTR1120399318,VALID_UTR,False,False
TXN00016210,2026-01-20 19:09:53,2026-01-20,19,USR46889,MCH2573,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR5572070281,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00002178,2026-03-14 12:40:08,2026-03-14,12,USR73991,MCH3844,Restaurant,5812,16076.0,VALID_AMOUNT,SUCCESS,UTR0537561202,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00015076,2026-03-09 03:58:29,2026-03-09,3,USR32096,MCH9364,Hotel & Lodging,7011,13079.0,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00019379,2026-03-27 00:54:39,2026-03-27,0,USR66076,MCH2005,Grocery,5411,7173.05,VALID_AMOUNT,SUCCESS,UTR0144600709,VALID_UTR,False,False
TXN00013034,2026-02-21 02:15:51,2026-02-21,2,USR32302,MCH7425,Grocery,5411,2480.67,VALID_AMOUNT,SUCCESS,UTR1416267122,VALID_UTR,False,False
TXN00019041,2026-01-19 22:26:16,2026-01-19,22,USR90835,MCH8549,Restaurant,5812,17707.82,VALID_AMOUNT,SUCCESS,UTR5664531637,VALID_UTR,False,True
TXN00004204,2026-01-31 12:06:00,2026-01-31,12,USR87303,MCH4734,Grocery,5411,24087.36,VALID_AMOUNT,SUCCESS,UTR8916926972,VALID_UTR,False,False
TXN00016784,2026-02-04 07:24:29,2026-02-04,7,USR23003,MCH1259,Transportation,4131,12466.0,VALID_AMOUNT,SUCCESS,UTR3256233392,VALID_UTR,False,True
TXN00001464,2026-02-07 05:49:12,2026-02-07,5,USR54217,MCH6682,Grocery,5411,16449.55,VALID_AMOUNT,SUCCESS,UTR5802399499,VALID_UTR,True,False
TXN00009464,2026-03-26 15:26:19,2026-03-26,15,USR97887,MCH7639,Transportation,4131,12180.53,VALID_AMOUNT,SUCCESS,UTR8218017283,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00005463,2026-03-09 08:06:46,2026-03-09,8,USR48191,MCH7164,Transportation,4131,1710.25,VALID_AMOUNT,SUCCESS,UTR2803478069,VALID_UTR,False,True
TXN00001968,2026-01-13 06:02:51,2026-01-13,6,USR78664,MCH2745,Miscellaneous Retail,,9062.26,VALID_AMOUNT,SUCCESS,UTR5023911271,VALID_UTR,False,False
TXN00014807,2026-02-21 18:26:56,2026-02-21,18,USR27139,MCH1714,Apparel,5699,7264.53,VALID_AMOUNT,SUCCESS,UTR7653874840,VALID_UTR,True,True
TXN00004989,2026-02-18 04:06:27,2026-02-18,4,USR91870,MCH7917,Grocery,5411,18283.95,VALID_AMOUNT,SUCCESS,UTR0283606853,VALID_UTR,True,True
TXN00012399,2026-02-11 01:49:33,2026-02-11,1,USR48115,MCH6897,Transportation,4131,13392.79,VALID_AMOUNT,SUCCESS,UTR2362182923,VALID_UTR,False,False
TXN00013078,2026-03-24 18:02:39,2026-03-24,18,USR57502,MCH3171,Pharmacy,5912,16342.48,VALID_AMOUNT,SUCCESS,UTR9551064547,VALID_UTR,False,False
TXN00008416,2026-02-05 13:40:00,2026-02-05,13,USR83999,MCH7399,Hotel & Lodging,7011,1208.46,VALID_AMOUNT,SUCCESS,UTR3298689873,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00017364,2026-01-29 13:49:02,2026-01-29,13,USR97031,MCH2150,Grocery,5411,4787.66,VALID_AMOUNT,SUCCESS,UTR5109135633,VALID_UTR,False,False
TXN00003206,2026-03-12 00:28:40,2026-03-12,0,USR72805,MCH7942,Hotel & Lodging,7011,20949.33,VALID_AMOUNT,SUCCESS,UTR8621088705,VALID_UTR,False,True
TXN00018630,2026-01-12 10:56:33,2026-01-12,10,USR34387,MCH2690,Grocery,5411,18164.37,VALID_AMOUNT,SUCCESS,UTR4436266223,VALID_UTR,True,True
TXN00012859,2026-01-06 23:13:53,2026-01-06,23,USR47334,MCH1555,Transportation,4131,11706.96,VALID_AMOUNT,SUCCESS,UTR0303172867,VALID_UTR,False,True
TXN00015188,2026-01-06 17:02:35,2026-01-06,17,USR87820,MCH7108,Restaurant,5812,12776.2,VALID_AMOUNT,SUCCESS,UTR4149019951,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00003176,2026-02-05 18:20:09,2026-02-05,18,USR40776,MCH4769,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR6732832687,VALID_UTR,False,True
TXN00019292,2026-02-20 13:46:14,2026-02-20,13,USR66784,MCH7066,Restaurant,5812,24913.95,VALID_AMOUNT,SUCCESS,UTR7694917716,VALID_UTR,False,False
TXN00004792,2026-01-16 22:25:09,2026-01-16,22,USR66324,MCH7874,Grocery,5411,23836.0,VALID_AMOUNT,SUCCESS,UTR3884760168,VALID_UTR,True,False
TXN00009826,2026-03-18 14:20:11,2026-03-18,14,USR34060,MCH9470,Grocery,5411,19793.09,VALID_AMOUNT,SUCCESS,UTR7476350411,VALID_UTR,False,False
TXN00016336,2026-01-22 00:00:00,2026-01-22,0,USR82628,MCH6725,Restaurant,5812,24257.64,VALID_AMOUNT,SUCCESS,UTR6370862602,VALID_UTR,False,False
TXN00016260,2026-02-09 01:54:10,2026-02-09,1,USR36289,MCH4471,Pharmacy,5912,17985.0,VALID_AMOUNT,SUCCESS,UTR5835749004,VALID_UTR,True,False
TXN00011465,2026-03-16 00:00:00,2026-03-16,0,USR63329,MCH1980,Pharmacy,5912,16805.39,VALID_AMOUNT,SUCCESS,UTR7507042025,VALID_UTR,False,False
TXN00007856,2026-02-23 22:02:09,2026-02-23,22,USR55264,MCH7398,Transportation,4131,10533.76,VALID_AMOUNT,FAILED,UTR6586688601,VALID_UTR,False,True
TXN00007979,2026-01-17 00:00:00,2026-01-17,0,USR15938,MCH5557,Transportation,4131,18295.0,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00006863,2026-02-03 22:10:04,2026-02-03,22,USR23167,MCH9992,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR5313542154,VALID_UTR,True,True
TXN00002823,2026-01-03 12:22:56,2026-01-03,12,USR18273,MCH5388,Grocery,5411,,PARSE_ERROR,SUCCESS,,MISSING_UTR,False,True
TXN00019369,2026-01-15 16:51:52,2026-01-15,16,USR49408,MCH4124,Grocery,5411,19345.56,VALID_AMOUNT,SUCCESS,UTR6450597513,VALID_UTR,True,True
TXN00017722,2026-01-11 00:00:00,2026-01-11,0,USR32739,MCH7749,Telecom,,7683.99,VALID_AMOUNT,SUCCESS,UTR4040649215,VALID_UTR,False,True
TXN00013272,2026-01-24 06:21:43,2026-01-24,6,USR84007,MCH1812,Grocery,5411,8177.24,VALID_AMOUNT,SUCCESS,UTR3308259104,VALID_UTR,False,True
TXN00009441,2026-01-20 14:55:24,2026-01-20,14,USR57386,MCH9241,Hotel & Lodging,7011,4287.91,VALID_AMOUNT,SUCCESS,UTR5048987429,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00001912,2026-03-18 16:47:51,2026-03-18,16,USR86922,MCH6600,Grocery,5411,21917.5,VALID_AMOUNT,SUCCESS,UTR3628966153,VALID_UTR,False,True
TXN00006028,2026-02-07 16:44:46,2026-02-07,16,USR80016,MCH9396,Transportation,4131,3231.28,VALID_AMOUNT,SUCCESS,UTR3416940663,VALID_UTR,True,True
TXN00003499,2026-02-06 06:36:32,2026-02-06,6,USR56876,MCH4434,Grocery,5411,4924.37,VALID_AMOUNT,SUCCESS,UTR4642712727,VALID_UTR,True,True
TXN00003469,2026-01-07 00:45:36,2026-01-07,0,USR25216,MCH3807,Transportation,4131,20935.8,VALID_AMOUNT,FAILED,UTR7312792876,VALID_UTR,False,False
TXN00014061,2026-01-02 03:42:26,2026-01-02,3,USR70243,MCH8071,Transportation,4131,19264.53,VALID_AMOUNT,SUCCESS,UTR2722138680,VALID_UTR,True,False
TXN00010770,2026-02-17 04:59:26,2026-02-17,4,USR43897,MCH9341,Restaurant,5812,14937.76,VALID_AMOUNT,SUCCESS,UTR3540442335,VALID_UTR,True,False
TXN00014766,2026-03-09 17:13:34,2026-03-09,17,USR94631,MCH9490,Miscellaneous Retail,,8835.33,VALID_AMOUNT,SUCCESS,UTR4560584213,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00004231,2026-02-23 09:49:26,2026-02-23,9,USR30087,MCH3846,Restaurant,5812,17546.44,VALID_AMOUNT,SUCCESS,UTR5624746135,VALID_UTR,False,True
TXN00004519,2026-01-17 07:57:19,2026-01-17,7,USR75765,MCH7089,Restaurant,5812,4915.39,VALID_AMOUNT,SUCCESS,UTR3763215094,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000495,2026-03-01 09:18:44,2026-03-01,9,USR46016,MCH9009,Hotel & Lodging,7011,11597.82,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00005350,2026-02-21 09:39:59,2026-02-21,9,USR26044,MCH4561,Grocery,5411,17325.79,VALID_AMOUNT,SUCCESS,UTR7545512522,VALID_UTR,False,False
TXN00018068,2026-02-26 03:13:39,2026-02-26,3,USR66908,MCH6572,Transportation,4131,16692.0,VALID_AMOUNT,FAILED,UTR2275147429,VALID_UTR,True,True
TXN00019156,2026-02-02 16:25:45,2026-02-02,16,USR42774,MCH9426,Restaurant,5812,6661.09,VALID_AMOUNT,SUCCESS,UTR7899244117,VALID_UTR,False,True
TXN00009434,2026-01-30 08:27:09,2026-01-30,8,USR57890,MCH6561,Grocery,5411,,PARSE_ERROR,FAILED,UTR0725736013,VALID_UTR,False,False
TXN00019195,2026-03-07 10:19:02,2026-03-07,10,USR58618,MCH9115,Transportation,4131,17094.98,VALID_AMOUNT,SUCCESS,UTR0707095687,VALID_UTR,False,False
TXN00015377,2026-03-21 00:00:00,2026-03-21,0,USR51719,MCH6479,Grocery,5411,21052.55,VALID_AMOUNT,SUCCESS,UTR5287648377,VALID_UTR,False,False
TXN00002864,2026-01-29 04:35:35,2026-01-29,4,USR70645,MCH1486,Restaurant,5812,14544.74,VALID_AMOUNT,SUCCESS,UTR3210363450,VALID_UTR,True,False
TXN00004783,2026-03-04 06:58:50,2026-03-04,6,USR99313,MCH8403,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR6879214243,VALID_UTR,False,False
TXN00013664,2026-02-14 00:31:29,2026-02-14,0,USR32787,MCH2694,Hotel & Lodging,7011,17197.45,VALID_AMOUNT,FAILED,UTR8845493293,VALID_UTR,True,True
TXN00018019,2026-01-25 09:52:56,2026-01-25,9,USR96945,MCH9134,Pharmacy,5912,8252.4,VALID_AMOUNT,SUCCESS,UTR9879413659,VALID_UTR,False,True
TXN00000377,2026-03-31 22:35:29,2026-03-31,22,USR25198,MCH4448,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR3078902095,VALID_UTR,True,True
TXN00009326,2026-03-08 23:51:22,2026-03-08,23,USR30443,MCH4202,Hotel & Lodging,7011,23558.1,VALID_AMOUNT,SUCCESS,UTR4006270794,VALID_UTR,False,False
TXN00001715,2026-01-04 00:00:00,2026-01-04,0,USR42597,MCH8872,Restaurant,5812,1463.51,VALID_AMOUNT,SUCCESS,UTR9590385062,VALID_UTR,False,False
TXN00005190,2026-01-12 15:25:07,2026-01-12,15,USR82388,MCH2323,Grocery,5411,6896.41,VALID_AMOUNT,SUCCESS,UTR7337231007,VALID_UTR,False,False
TXN00003180,2026-02-10 10:36:33,2026-02-10,10,USR45800,MCH6066,Grocery,5411,17131.51,VALID_AMOUNT,SUCCESS,UTR8263054317,VALID_UTR,True,False
TXN00014845,2026-02-10 13:38:12,2026-02-10,13,USR76062,MCH8739,Restaurant,5812,19956.29,VALID_AMOUNT,SUCCESS,UTR0625794992,VALID_UTR,False,False
TXN00007082,2026-03-24 15:52:37,2026-03-24,15,USR25793,MCH6579,Transportation,4131,19130.01,VALID_AMOUNT,FAILED,,MISSING_UTR,False,False
TXN00005468,2026-01-22 16:10:49,2026-01-22,16,USR56538,MCH7730,Hotel & Lodging,7011,21459.49,VALID_AMOUNT,SUCCESS,UTR6486989613,VALID_UTR,False,False
TXN00017298,2026-02-10 18:27:16,2026-02-10,18,USR95790,MCH6389,Restaurant,5812,20441.0,VALID_AMOUNT,SUCCESS,UTR6416731517,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00010486,2026-01-18 02:51:51,2026-01-18,2,USR63706,MCH7645,Hotel & Lodging,7011,21220.33,VALID_AMOUNT,SUCCESS,UTR4473948187,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000233,2026-02-21 11:48:49,2026-02-21,11,USR87735,MCH1132,Hotel & Lodging,7011,14426.83,VALID_AMOUNT,SUCCESS,UTR2400752280,VALID_UTR,False,True
TXN00019391,2026-03-01 08:14:21,2026-03-01,8,USR85100,MCH4011,Miscellaneous Retail,,22379.73,VALID_AMOUNT,SUCCESS,UTR6147868316,VALID_UTR,False,False
TXN00011167,2026-02-22 18:56:29,2026-02-22,18,USR15539,MCH8999,Restaurant,5812,1551.39,VALID_AMOUNT,SUCCESS,UTR5273331077,VALID_UTR,False,True
TXN00012918,2026-01-20 03:43:56,2026-01-20,3,USR45153,MCH5941,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR7349518250,VALID_UTR,False,True
TXN00017365,2026-02-15 08:17:26,2026-02-15,8,USR36110,MCH8858,Transportation,4131,19875.82,VALID_AMOUNT,FAILED,UTR8775105037,VALID_UTR,True,False
TXN00009649,2026-01-30 07:59:10,2026-01-30,7,USR71073,MCH7809,Pharmacy,5912,14749.96,VALID_AMOUNT,SUCCESS,UTR1235375794,VALID_UTR,False,False
TXN00017552,2026-03-01 10:48:37,2026-03-01,10,USR99410,MCH6446,Grocery,5411,2704.51,VALID_AMOUNT,SUCCESS,UTR0853982420,VALID_UTR,False,True
TXN00014339,2026-01-25 07:57:13,2026-01-25,7,USR66881,MCH8144,Transportation,4131,9317.95,VALID_AMOUNT,SUCCESS,UTR7570787303,VALID_UTR,False,False
TXN00006687,2026-03-10 23:20:37,2026-03-10,23,USR67513,MCH6815,Telecom,4814,9322.7,VALID_AMOUNT,PENDING,UTR7072901985,VALID_UTR,False,True
TXN00006094,2026-03-03 14:15:05,2026-03-03,14,USR12026,MCH2728,Miscellaneous Retail,,14097.79,VALID_AMOUNT,PENDING,UTR6647469734,VALID_UTR,True,False
TXN00000919,2026-02-07 18:06:10,2026-02-07,18,USR87250,MCH6593,Pharmacy,5912,19092.51,VALID_AMOUNT,SUCCESS,UTR4572560994,VALID_UTR,True,True
TXN00001344,2026-03-25 00:00:00,2026-03-25,0,USR58913,MCH1208,Miscellaneous Retail,,18181.96,VALID_AMOUNT,SUCCESS,UTR5033869108,VALID_UTR,False,False
TXN00004486,2026-03-26 00:48:46,2026-03-26,0,USR84959,MCH6114,Restaurant,5812,18559.36,VALID_AMOUNT,FAILED,UTR6335345793,VALID_UTR,False,True
TXN00014792,2026-02-26 21:51:10,2026-02-26,21,USR88278,MCH5437,Grocery,5411,9089.71,VALID_AMOUNT,SUCCESS,UTR5560257494,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00005157,2026-02-08 03:38:45,2026-02-08,3,USR63191,MCH2395,Hotel & Lodging,7011,4609.28,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00008723,2026-03-21 10:28:43,2026-03-21,10,USR66550,MCH5047,Hotel & Lodging,7011,5509.0,VALID_AMOUNT,SUCCESS,UTR5994967822,VALID_UTR,False,False
TXN00007720,2026-01-08 09:09:35,2026-01-08,9,USR68473,MCH7208,Transportation,4131,24638.0,VALID_AMOUNT,SUCCESS,UTR0496501630,VALID_UTR,True,False
TXN00015466,2026-01-21 21:28:56,2026-01-21,21,USR96757,MCH1715,Miscellaneous Retail,,15966.74,VALID_AMOUNT,SUCCESS,UTR6352348000,VALID_UTR,True,False
TXN00005380,2026-01-31 21:00:13,2026-01-31,21,USR28546,MCH6073,Pharmacy,5912,5964.86,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00008218,2026-01-04 06:05:04,2026-01-04,6,USR85303,MCH9257,Grocery,5411,7841.06,VALID_AMOUNT,SUCCESS,UTR2107696536,VALID_UTR,False,True
TXN00000249,2026-03-27 05:54:38,2026-03-27,5,USR50537,MCH6667,Grocery,5411,24090.86,VALID_AMOUNT,SUCCESS,UTR0449201940,VALID_UTR,False,True
TXN00018889,2026-02-26 06:29:48,2026-02-26,6,USR39072,MCH2902,Grocery,5411,23512.79,VALID_AMOUNT,SUCCESS,UTR1144030168,VALID_UTR,False,True
TXN00014230,2026-02-13 06:37:47,2026-02-13,6,USR46981,MCH6934,Restaurant,5812,2450.68,VALID_AMOUNT,SUCCESS,UTR7001691711,VALID_UTR,True,False
TXN00009673,2026-02-03 00:00:00,2026-02-03,0,USR53961,MCH2105,Hotel & Lodging,7011,9704.92,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00018272,2026-02-11 05:55:57,2026-02-11,5,USR43756,MCH6152,Restaurant,5812,10365.44,VALID_AMOUNT,PENDING,UTR9031334322,VALID_UTR,False,True
TXN00002102,2026-02-24 23:37:25,2026-02-24,23,USR87000,MCH8005,Pharmacy,5912,13330.39,VALID_AMOUNT,SUCCESS,UTR4846683090,VALID_UTR,True,True
TXN00012484,2026-01-29 21:34:08,2026-01-29,21,USR60367,MCH6234,Hotel & Lodging,7011,1628.66,VALID_AMOUNT,FAILED,UTR6181564796,VALID_UTR,False,False
TXN00010027,2026-01-26 11:57:39,2026-01-26,11,USR43386,MCH9948,Miscellaneous Retail,,22807.0,VALID_AMOUNT,SUCCESS,UTR2260229353,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00013775,2026-02-14 02:36:02,2026-02-14,2,USR41756,MCH2929,Grocery,5411,21984.29,VALID_AMOUNT,SUCCESS,UTR2975606793,VALID_UTR,False,False
TXN00008068,2026-02-12 21:36:32,2026-02-12,21,USR45240,MCH8361,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR4123978014,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00019799,2026-02-15 20:05:46,2026-02-15,20,USR84965,MCH7676,Pharmacy,5912,,PARSE_ERROR,FAILED,UTR3942467675,VALID_UTR,False,False
TXN00008051,2026-03-14 17:05:25,2026-03-14,17,USR11709,MCH5073,Transportation,4131,3192.0,VALID_AMOUNT,SUCCESS,UTR8983685874,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00013071,2026-03-14 11:27:44,2026-03-14,11,USR44881,MCH3013,Grocery,5411,10099.29,VALID_AMOUNT,SUCCESS,UTR7407435111,VALID_UTR,False,False
TXN00011535,2026-03-25 00:00:00,2026-03-25,0,USR27899,MCH6111,Restaurant,5812,9830.04,VALID_AMOUNT,FAILED,UTR3649962076,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00014527,2026-02-07 02:59:23,2026-02-07,2,USR85060,MCH3526,Grocery,5411,10002.47,VALID_AMOUNT,SUCCESS,UTR8983740231,VALID_UTR,False,False
TXN00009117,2026-03-10 16:04:47,2026-03-10,16,USR81363,MCH8928,Pharmacy,5912,15074.16,VALID_AMOUNT,SUCCESS,UTR7845520360,VALID_UTR,True,True
TXN00019942,2026-03-27 18:12:16,2026-03-27,18,USR75086,MCH7817,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR1779717616,VALID_UTR,True,True
TXN00003746,2026-02-24 14:27:15,2026-02-24,14,USR72438,MCH4317,Transportation,4131,5319.06,VALID_AMOUNT,SUCCESS,UTR1661884320,VALID_UTR,True,False
TXN00012728,2026-01-23 00:13:35,2026-01-23,0,USR80769,MCH2749,Hotel & Lodging,7011,20715.18,VALID_AMOUNT,SUCCESS,UTR8056710695,VALID_UTR,True,True
TXN00004777,2026-02-07 03:48:16,2026-02-07,3,USR32199,MCH2673,Transportation,4131,24.94,VALID_AMOUNT,SUCCESS,UTR8880656673,VALID_UTR,False,False
TXN00000528,2026-01-25 09:09:17,2026-01-25,9,USR47726,MCH9820,Hotel & Lodging,7011,6842.0,VALID_AMOUNT,PENDING,UTR1091581509,VALID_UTR,True,True
TXN00003389,2026-03-26 16:35:04,2026-03-26,16,USR15068,MCH2946,Transportation,4131,984.09,VALID_AMOUNT,SUCCESS,UTR6496652689,VALID_UTR,True,True
TXN00017432,2026-01-03 21:45:54,2026-01-03,21,USR33431,MCH6757,Pharmacy,5912,24897.0,VALID_AMOUNT,SUCCESS,UTR6228748215,VALID_UTR,True,True
TXN00002486,2026-02-13 14:04:40,2026-02-13,14,USR22723,MCH4235,Restaurant,5812,24525.0,VALID_AMOUNT,SUCCESS,UTR9132834855,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00008230,2026-01-31 07:16:03,2026-01-31,7,USR32502,MCH5566,Pharmacy,5912,13133.0,VALID_AMOUNT,SUCCESS,UTR8812159967,VALID_UTR,False,False
TXN00010289,2026-01-30 21:03:53,2026-01-30,21,USR78736,MCH2099,Hotel & Lodging,7011,15481.14,VALID_AMOUNT,SUCCESS,UTR2357073769,VALID_UTR,False,True
TXN00014614,2026-01-07 19:04:36,2026-01-07,19,USR30899,MCH1299,Grocery,5411,17448.14,VALID_AMOUNT,SUCCESS,UTR2696118982,VALID_UTR,True,True
TXN00012580,2026-02-17 02:14:27,2026-02-17,2,USR13329,MCH8178,Grocery,5411,2535.9,VALID_AMOUNT,SUCCESS,UTR7527391038,VALID_UTR,True,False
TXN00014117,2026-02-11 00:00:00,2026-02-11,0,USR10190,MCH5597,Restaurant,5812,8794.69,VALID_AMOUNT,FAILED,UTR2531619439,VALID_UTR,False,True
TXN00001144,2026-02-03 09:00:46,2026-02-03,9,USR12123,MCH1293,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR3091303100,VALID_UTR,True,True
TXN00012682,2026-02-15 20:35:47,2026-02-15,20,USR98946,MCH2983,Miscellaneous Retail,,18696.94,VALID_AMOUNT,SUCCESS,UTR9023909449,VALID_UTR,True,False
TXN00004859,2026-03-03 22:50:22,2026-03-03,22,USR63887,MCH9879,Pharmacy,5912,22942.01,VALID_AMOUNT,SUCCESS,UTR3558357693,VALID_UTR,False,True
TXN00018461,2026-03-30 10:45:25,2026-03-30,10,USR33275,MCH1437,Hotel & Lodging,7011,3213.0,VALID_AMOUNT,SUCCESS,UTR3220409680,VALID_UTR,False,False
TXN00013764,2026-02-02 03:37:29,2026-02-02,3,USR69159,MCH9401,Pharmacy,5912,24443.31,VALID_AMOUNT,SUCCESS,UTR6538366162,VALID_UTR,True,True
TXN00006441,2026-03-14 04:46:08,2026-03-14,4,USR80636,MCH2335,Transportation,4131,6728.85,VALID_AMOUNT,FAILED,UTR5059157922,VALID_UTR,True,True
