complaint_id,txn_id,user_id,merchant_id,merchant_category,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,disputed_amount,amount_imputed,reason_category,complaint_text,severity,resolution_status,channel,txn_link_valid
CBK0002472,TXN00013665,USR72656,MCH2756,Restaurant,2026-03-04 14:52:38,2026-03-07 00:00:00,2026-04-06 10:52:38,2.3801157407407407,-616.17,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer. pls check asap,High,RESOLVED,Chatbot,True
CBK0002484,TXN00005205,USR19551,MCH5064,Grocery,2026-02-26 00:00:00,2026-03-04 00:00:00,,6.0,6694.94,False,Customer General Dispute,Complaint received after multiple failed attempts.,High,RESOLVED,Ivr,True
CBK0002036,TXN00014884,USR50473,MCH6069,Pharmacy,2026-02-20 00:00:00,2026-02-24 00:00:00,2026-03-19 00:00:00,4.0,11671.19,True,Duplicate Debit & Billing,Customer says amount was debited twice.,Medium,IN_PROGRESS,Ivr,True
CBK0000666,,USR33350,MCH6639,Restaurant,,2026-01-11 03:18:30,2026-01-28 00:00:00,,8521.71,False,Customer General Dispute,User says UPI PIN was not entered by them. call dropped,Medium,RESOLVED,Chatbot,False
CBK0002496,TXN00016961,USR12384,MCH4196,Transportation,2026-02-26 13:00:00,2026-03-14 12:00:58,2026-04-10 00:00:00,15.95900462962963,433.87,False,Service & Delivery Failure,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Medium,IN_PROGRESS,Branch,True
CBK0002579,TXN00002668,USR57244,MCH3590,Restaurant,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-03 00:00:00,3.0,551.59,False,Fraud & Account Takeover,User claims account was compromised before transaction.,High,REJECTED,Chatbot,True
CBK0001621,TXN00006638,USR85507,MCH6644,Miscellaneous Retail,2026-01-03 00:00:00,2026-01-19 00:00:00,2026-02-08 00:00:00,16.0,2742.66,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Critical,IN_PROGRESS,Chatbot,True
CBK0002033,TXN00018868,USR88284,MCH2152,Restaurant,2026-03-09 12:13:27,2026-03-13 00:00:00,2026-04-09 00:00:00,3.4906597222222224,180.66,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,High,CLOSED,Chatbot,True
CBK0000887,TXN00005845,USR53491,MCH4767,Restaurant,2026-01-18 10:49:09,2026-01-21 00:00:00,2026-01-27 00:00:00,2.5492013888888887,21839.62,True,Customer General Dispute,Customer says amount was debited twice.,Critical,IN_PROGRESS,Chatbot,True
CBK0002341,TXN00012704,USR27290,MCH3954,Transportation,2026-01-19 00:00:00,2026-01-22 23:30:00,2026-02-07 00:00:00,3.9791666666666665,2025.76,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,High,CLOSED,Branch,True
CBK0002499,TXN00012098,USR40113,MCH9719,Miscellaneous Retail,2026-02-09 05:17:08,,2026-02-19 08:17:00,,708.0,False,Service & Delivery Failure,merchant service was not delivered after payment.,Low,REJECTED,Email,True
CBK0002356,TXN00014945,USR84844,MCH5076,Hotel & Lodging,2026-03-20 19:35:48,2026-03-21 00:00:00,2026-03-25 00:00:00,0.18347222222222223,1720.02,False,Customer General Dispute,Suspicious high-value payment disputed by customer.,Medium,REJECTED,App,True
CBK0000488,TXN00008670,USR17815,MCH6810,Grocery,2026-03-03 00:00:00,,2026-03-27 00:00:00,,992.85,False,Customer General Dispute,User claims account was compromised before transaction.,Low,IN_PROGRESS,Chatbot,True
CBK0001653,TXN00008030,USR83418,MCH6033,Transportation,2026-02-02 00:00:00,2026-03-20 00:00:00,2026-03-28 11:43:48,46.0,1200.17,False,Service & Delivery Failure,Customer says amount was debited twice.,Medium,RESOLVED,Ivr,True
CBK0002360,TXN00016689,USR22630,MCH6419,Hotel & Lodging,2026-03-05 00:00:00,2026-03-11 00:00:00,,6.0,2052.97,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Low,IN_PROGRESS,Call Center,True
CBK0002567,TXN00016286,USR90993,MCH5462,Pharmacy,2026-03-13 02:22:00,2026-03-18 09:22:00,2026-04-16 00:00:00,5.291666666666667,1887.01,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,CLOSED,Chatbot,True
CBK0002701,TXN00015262,USR47926,MCH5959,Grocery,2026-01-07 15:19:00,2026-01-08 00:00:00,2026-01-29 00:00:00,0.36180555555555555,2260.38,False,Customer General Dispute,Customer says amount was debited twice. NA,Low,IN_PROGRESS,Ivr,True
CBK0001076,TXN00014751,USR40036,MCH9461,Transportation,2026-01-15 00:00:00,2026-01-16 00:00:00,,1.0,-1337.67,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Medium,IN_PROGRESS,Chatbot,True
CBK0001229,TXN00014638,USR33934,MCH4422,Grocery,,2026-02-05 03:24:10,,,1064.0,False,Service & Delivery Failure,suspicious high-value payment disputed by customer.,Low,CLOSED,Ivr,True
CBK0001253,TXN00048192,USR32413,MCH7724,Department Store,2026-03-07 00:00:00,2026-03-09 00:00:00,,2.0,1863.22,False,Customer General Dispute,User claims account was compromised before transaction.,Low,IN_PROGRESS,Ivr,False
CBK0001863,TXN00004455,USR92111,MCH2672,Grocery,2026-01-24 00:00:00,2026-02-01 00:00:00,,8.0,559.19,False,Fraud & Account Takeover,payment made to unknown merchant as per customer statement.,Medium,RESOLVED,Email,True
CBK0000864,TXN00058515,USR41631,MCH1320,Apparel,2026-01-21 00:00:00,2026-01-31 15:38:00,,10.651388888888889,216.17,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,High,IN_PROGRESS,Chatbot,False
CBK0001853,TXN00008375,USR11036,MCH7833,Hotel & Lodging,2026-01-09 13:20:42,,2026-02-10 19:20:42,,372.08,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Low,RESOLVED,Branch,True
CBK0001308,TXN00016774,USR71704,MCH4590,Pharmacy,2026-03-14 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,5.0,9878.08,False,Service & Delivery Failure,Customer says amount was debited twice.,Critical,IN_PROGRESS,Branch,True
CBK0001006,TXN00005755,USR95625,MCH4181,Grocery,2026-03-29 16:15:15,2026-04-28 00:00:00,,29.322743055555556,740.85,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,App,True
CBK0001269,TXN00007095,USR24536,MCH8953,Grocery,2026-02-06 04:54:54,2026-02-07 00:00:00,2026-02-17 08:54:00,0.7952083333333333,1816.0,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Ivr,True
CBK0000607,TXN00007941,USR62254,MCH1419,Restaurant,2026-03-01 00:00:00,2026-03-05 05:33:21,,4.231493055555555,-15519.36,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,REJECTED,Chatbot,True
CBK0001541,TXN00011858,USR73594,MCH4651,Transportation,2026-03-08 00:00:00,2026-04-07 00:00:00,,30.0,7857.66,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement. call dropped,Medium,IN_PROGRESS,Email,True
CBK0000990,TXN00010883,USR94792,MCH2338,Restaurant,2026-03-01 00:00:00,2026-03-04 00:00:00,2026-03-07 00:00:00,3.0,2301.28,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Critical,CLOSED,Ivr,True
CBK0002713,TXN00016837,USR36321,MCH2065,Grocery,2026-03-09 00:00:00,2026-03-13 00:00:00,2026-03-25 00:00:00,4.0,14815.94,True,Customer General Dispute,Customer complaint text unclear due to poor call center notes.,High,REJECTED,Chatbot,True
CBK0001590,TXN00014261,USR66321,MCH8391,Restaurant,2026-01-02 02:08:36,2026-01-07 00:00:00,2026-01-15 00:00:00,4.910694444444444,-750.7,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Ivr,True
CBK0002311,TXN00011525,USR73683,MCH3681,Grocery,2026-03-29 00:00:00,2026-04-14 00:00:00,2026-05-11 00:00:00,16.0,3875.84,False,Customer General Dispute,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Chatbot,True
CBK0001892,TXN00019135,USR46902,MCH3656,Restaurant,2026-02-25 00:00:00,2026-02-28 00:00:00,2026-03-03 00:00:00,3.0,-690.96,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Chatbot,True
CBK0002635,TXN00012235,USR39811,MCH4990,Pharmacy,2026-02-22 12:05:00,2026-02-24 16:05:00,,2.1666666666666665,-10021.84,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Call Center,True
CBK0000537,TXN00006837,USR35532,MCH7922,Miscellaneous Retail,2026-01-07 00:00:00,2026-01-09 10:28:51,,2.436701388888889,374.0,False,Customer General Dispute,Suspicious high-value payment disputed by customer.,Medium,RESOLVED,Chatbot,True
CBK0000081,TXN00016937,USR98012,MCH5770,Hotel & Lodging,2026-01-25 00:00:00,2026-01-27 00:00:00,2026-02-05 00:00:00,2.0,-6269.03,False,Duplicate Debit & Billing,merchant service was not delivered after payment.,Medium,RESOLVED,Email,True
CBK0000117,TXN00008534,USR46501,MCH8277,Transportation,2026-02-25 00:00:00,2026-03-08 00:00:00,,11.0,652.86,False,Customer General Dispute,Customer says amount was debited twice.,High,IN_PROGRESS,Email,True
CBK0001244,TXN00059954,USR15501,MCH3432,Miscellaneous Retail,2026-03-12 11:29:14,2026-03-18 00:00:00,2026-03-21 00:00:00,5.521365740740741,1289.25,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Medium,REJECTED,App,False
CBK0001057,TXN00013162,USR95375,MCH1477,Miscellaneous Retail,2026-03-28 00:00:00,2026-03-30 00:00:00,2026-04-24 10:56:00,2.0,3182.0,False,Customer General Dispute,Customer says transaction was not authorized.,Medium,IN_PROGRESS,App,True
CBK0002085,TXN00099329,USR70175,MCH8953,Pharmacy,2026-03-07 00:00:00,2026-03-10 00:00:00,2026-04-07 21:00:00,3.0,2454.92,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,Chatbot,False
CBK0000847,TXN00010448,USR75789,MCH4429,Grocery,2026-03-26 00:00:00,2026-03-28 00:00:00,2026-03-28 00:00:00,2.0,-387.13,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,High,REJECTED,Call Center,True
CBK0001388,TXN00008970,USR73474,MCH8142,Pharmacy,,2026-04-01 12:45:30,,,4522.0,False,Duplicate Debit & Billing,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Low,IN_PROGRESS,Ivr,True
CBK0002155,TXN00016461,USR71348,MCH4824,Pharmacy,2026-02-22 18:14:02,2026-02-25 00:00:00,2026-03-05 00:00:00,2.2402546296296295,-734.05,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,High,IN_PROGRESS,Ivr,True
CBK0002217,TXN00017718,USR99570,MCH5980,Restaurant,2026-01-20 00:00:00,2026-01-23 00:00:00,2026-02-04 00:00:00,3.0,1451.78,False,Customer General Dispute,Customer says txn was not authorized.,Low,REJECTED,Branch,True
CBK0001218,TXN00074714,USR28268,MCH1154,Pharmacy,,2026-03-30 00:00:00,2026-04-03 00:00:00,,2166.47,False,Service & Delivery Failure,Merchant service was not delivered after payment.,High,IN_PROGRESS,Email,False
CBK0001265,TXN00004057,USR26009,MCH6381,Hotel & Lodging,2026-01-29 03:59:00,2026-01-30 00:00:00,2026-02-15 15:59:11,0.8340277777777778,1149.72,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Medium,IN_PROGRESS,App,True
CBK0000087,TXN00008323,USR70375,MCH3815,Miscellaneous Retail,2026-03-26 04:50:42,2026-03-29 08:50:42,2026-03-29 08:50:42,3.1666666666666665,36675.43,False,Fraud & Account Takeover,merchant service was not delivered after payment.,Medium,IN_PROGRESS,Ivr,True
CBK0001572,TXN00014973,USR69706,MCH9344,Hotel & Lodging,2026-01-11 08:59:33,2026-01-11 10:59:00,2026-01-23 00:00:00,0.0829513888888889,737.0,False,Customer General Dispute,User says UPI PIN was not entered by them.,Low,CLOSED,Chatbot,True
CBK0002221,TXN00016939,USR56378,MCH2383,Grocery,2026-02-24 00:00:00,2026-03-07 00:00:00,2026-03-12 00:00:00,11.0,27330.78,False,Customer General Dispute,Customer says transaction was not authorized.,Critical,REJECTED,Ivr,True
CBK0001983,TXN00012545,USR12475,MCH1320,Restaurant,2026-01-05 00:00:00,2026-01-07 21:57:07,2026-01-16 00:00:00,2.914664351851852,886.93,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,High,REJECTED,Call Center,True
CBK0001310,TXN00006669,USR64847,MCH4786,Restaurant,,2026-02-18 15:36:00,2026-03-13 00:00:00,,-2766.56,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Low,CLOSED,Call Center,True
CBK0002495,TXN00002679,USR24536,MCH8280,Hotel & Lodging,2026-01-07 16:01:24,2026-01-15 11:01:00,2026-02-10 00:00:00,7.791388888888889,1214.71,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,CLOSED,Branch,True
CBK0002000,TXN00006334,USR56042,MCH4130,Hotel & Lodging,2026-01-29 15:04:00,2026-02-09 00:00:00,2026-02-09 00:00:00,10.372222222222222,-1206.9,False,Duplicate Debit & Billing,Customer says amount was debited twice. pls check asap,Medium,IN_PROGRESS,App,True
CBK0000401,TXN00001653,USR33650,MCH5294,Miscellaneous Retail,2026-02-04 00:00:00,2026-02-05 12:47:14,2026-02-07 12:47:14,1.5328009259259259,4022.0,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Ivr,True
CBK0001880,TXN00013813,USR85610,MCH6626,Grocery,2026-01-21 00:00:00,2026-03-07 00:00:00,2026-03-19 00:00:00,45.0,7819.51,True,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,REJECTED,Chatbot,True
CBK0000884,TXN00014060,USR97772,MCH9069,Transportation,2026-02-21 10:06:00,2026-02-26 23:06:00,2026-03-07 00:00:00,5.541666666666667,613.53,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,Critical,REJECTED,Chatbot,True
CBK0001963,TXN00002490,USR56287,MCH9228,Hotel & Lodging,2026-01-21 11:23:07,2026-01-21 12:23:07,2026-01-27 00:00:00,0.041666666666666664,1170.0,False,Fraud & Account Takeover,Customer says amount was debited twice.,Low,CLOSED,Branch,True
CBK0000203,TXN00002521,USR11015,MCH5051,Grocery,2026-01-04 00:00:00,2026-01-06 00:00:00,,2.0,4940.0,False,Service & Delivery Failure,User claims account was compromised before transaction.,High,CLOSED,Call Center,True
CBK0002334,TXN00013909,USR61147,MCH6628,Transportation,2026-01-10 00:00:00,2026-01-12 00:00:00,2026-01-16 14:42:00,2.0,449.15,False,Customer General Dispute,merchant service was not delivered after payment.,High,REJECTED,Ivr,True
CBK0002556,TXN00014016,USR85655,MCH2065,Pharmacy,2026-03-01 00:00:00,2026-03-04 00:00:00,2026-03-07 09:29:57,3.0,2538.7,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Low,IN_PROGRESS,Email,True
CBK0000337,TXN00013045,USR42531,MCH1288,Grocery,2026-01-19 00:00:00,2026-01-20 08:51:00,,1.36875,546.9,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Low,REJECTED,Chatbot,True
CBK0002542,TXN00004045,USR54255,MCH7383,Pharmacy,2026-03-24 03:03:18,2026-04-08 20:03:18,2026-04-13 20:03:18,15.708333333333334,14158.32,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Low,IN_PROGRESS,Call Center,True
CBK0002678,TXN00074852,USR64694,MCH3676,Miscellaneous Retail,2026-02-11 00:00:00,,2026-03-11 16:25:29,,1652.05,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Call Center,False
CBK0001617,TXN00001553,USR68522,MCH7372,Hotel & Lodging,2026-01-08 00:00:00,2026-02-08 00:00:00,2026-02-21 04:46:00,31.0,5796.41,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement. pls check asap,Critical,IN_PROGRESS,Call Center,True
CBK0002109,TXN00005274,USR70317,MCH7833,Miscellaneous Retail,2026-02-26 09:34:34,2026-02-27 13:34:00,2026-03-13 13:34:00,1.166273148148148,4290.41,False,Duplicate Debit & Billing,Customer says amount was debited twice.,High,RESOLVED,Chatbot,True
CBK0000136,TXN00000724,USR55205,MCH4226,Pharmacy,2026-02-20 00:00:00,2026-02-26 00:00:00,,6.0,454.0,False,Customer General Dispute,User says UPI PIN was not entered by them.,High,CLOSED,Email,True
CBK0002243,TXN00019786,USR27947,MCH1674,Pharmacy,2026-03-15 00:00:00,2026-03-17 00:00:00,,2.0,1377.81,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Critical,IN_PROGRESS,Email,True
CBK0000579,TXN00006902,USR30658,MCH8779,Restaurant,,2026-04-09 00:00:00,2026-04-25 00:00:00,,2179.89,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Critical,CLOSED,Call Center,True
CBK0002191,TXN00005500,USR99576,MCH4473,Miscellaneous Retail,2026-01-25 00:00:00,2026-01-31 00:00:00,2026-02-09 00:00:00,6.0,1721.07,False,Fraud & Account Takeover,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,High,CLOSED,Call Center,True
CBK0002147,TXN00010700,USR22862,MCH3741,Grocery,2026-03-21 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,8.0,393.01,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Chatbot,True
CBK0002214,,USR72691,MCH3098,Miscellaneous Retail,2026-02-03 00:00:00,2026-02-14 00:01:00,,11.000694444444445,3364.0,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,CLOSED,Ivr,False
CBK0002699,TXN00004968,USR63160,MCH2867,Grocery,2026-02-09 02:29:10,2026-02-19 10:29:00,2026-02-27 00:00:00,10.333217592592593,-686.93,False,Fraud & Account Takeover,Customer says transaction was not authorized.,High,IN_PROGRESS,Ivr,True
CBK0000910,TXN00010888,USR26595,MCH8921,Grocery,2026-01-27 00:00:00,2026-01-31 19:55:18,2026-02-08 19:55:18,4.830069444444445,925.14,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Low,CLOSED,Chatbot,True
CBK0002050,TXN00003990,USR78005,MCH8100,Pharmacy,2026-01-22 20:54:00,2026-01-27 22:54:00,,5.083333333333333,-5710.85,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Medium,CLOSED,Chatbot,True
CBK0002501,TXN00074548,USR43280,MCH3768,Miscellaneous Retail,2026-02-20 00:00:00,2026-02-22 23:25:00,2026-02-27 23:25:00,2.9756944444444446,-4626.55,False,Service & Delivery Failure,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,High,IN_PROGRESS,Call Center,False
CBK0002442,TXN00003496,USR17908,MCH1236,Hotel & Lodging,2026-01-12 17:43:35,2026-01-28 00:00:00,2026-02-24 01:43:00,15.261400462962962,1706.49,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,High,REJECTED,Ivr,True
CBK0002201,TXN00011553,USR33934,MCH1101,Transportation,2026-02-07 13:14:25,2026-02-11 00:00:00,2026-02-26 06:14:25,3.4483217592592594,1996.81,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Low,IN_PROGRESS,App,True
CBK0001113,TXN00011228,USR47724,MCH3600,Restaurant,2026-01-19 04:34:00,2026-01-20 00:00:00,2026-02-14 00:00:00,0.8097222222222222,9827.0,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Low,IN_PROGRESS,Ivr,True
CBK0001373,TXN00007769,USR24681,MCH6081,Restaurant,,2026-02-14 19:34:08,2026-03-12 00:00:00,,813.25,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,High,RESOLVED,Chatbot,True
CBK0001206,TXN00014973,USR48430,MCH4479,Hotel & Lodging,2026-02-17 19:55:56,2026-02-25 15:55:56,2026-02-25 00:00:00,7.833333333333333,746.85,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,High,RESOLVED,Call Center,True
CBK0000759,TXN00018597,USR54822,MCH1382,Pharmacy,,2026-02-14 10:59:54,2026-02-16 10:59:54,,2898.66,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,Ivr,True
